id,Hazardous Days,Max AQI,90th Percentile AQI,Worse_than_average,Abbreviation,medcare_full_cov_amt,BENES_FFS_CNT,MA_enroll_amt,MA_full_cov_enroll_rate,BENE_AVG_AGE,BENE_FEML_PCT,BENE_MALE_PCT,BENE_RACE_WHT_PCT,BENE_RACE_BLACK_PCT,BENE_RACE_HSPNC_PCT,BENE_RACE_OTHR_PCT,BENE_DUAL_PCT,BENE_AVG_RISK_SCRE,TOT_MDCR_PYMT_AMT,TOT_MDCR_STDZD_PYMT_AMT,TOT_MDCR_STDZD_RA_PYMT_AMT,TOT_MDCR_PYMT_PC,TOT_MDCR_STDZD_PYMT_PC,TOT_MDCR_STDZD_RA_PYMT_PC,state,Population,#Crimes,Off0,Off1,Off2,Off3,CrimeRatePer100K,heart
2013_al_lawrence,0,62,48,1,al,7101.0,6412.0,689.0,0.097,69.0,0.534,0.466,0.8626,0.1285,0.0033,0.0056,0.2604,1.0,5.571139316E7,6.186468632E7,6.681052987E7,8688.61,9648.27,10419.61,al,607,6,0,0,0,6,988.4679,139.84
2014_ar_crittenden,0,93,54,1,ar,8033.0,6568.0,1465.0,0.1824,68.0,0.5649,0.4351,0.5883,0.3962,0.007,0.0085,0.3436,1.11,5.997510996E7,5.91321255E7,5.445595717E7,9131.41,9003.06,8291.1,ar,9405,658,59,208,215,176,6996.2783,369.32
2012_ca_alameda,0,161,64,1,ca,178778.0,91520.0,87258.0,0.4881,71.0,0.5465,0.4535,0.49,0.1661,0.1172,0.2267,0.3454,1.02,1.02157073252E9,7.5836573379E8,7.38866792E8,11162.27,8286.34,8073.28,ca,75467,3688,358,1408,1226,696,4886.9043,277.02666666666664
2012_ca_del norte,0,45,26,0,ca,5143.0,4692.0,451.0,0.0877,69.0,0.5171,0.4829,0.88,0.0032,0.0437,0.0731,0.3075,0.92,3.355791296E7,2.792228102E7,3.258292121E7,7152.16,5951.04,6944.36,ca,7723,290,26,93,106,65,3755.0173,264.0444444444445
2011_ca_merced,0,155,115,1,ca,27720.0,25280.0,2440.0,0.088,71.0,0.5365,0.4635,0.5859,0.0511,0.311,0.052,0.339,1.04,2.4569422351E8,1.957022447E8,1.891178636E8,9718.92,7741.39,7480.93,ca,13212,1443,130,524,471,318,10921.89,440.06666666666666
2013_co_arapahoe,0,150,87,1,co,68516.0,35570.0,32946.0,0.4809,71.0,0.5493,0.4507,0.8139,0.0804,0.0554,0.0503,0.1412,0.96,3.317567177E8,3.1919732174E8,3.6459280725E8,9326.87,8973.78,10250.01,co,31454,1751,109,566,522,554,5566.8594,125.99333333333333
2012_ga_paulding,0,133,68,1,ga,13738.0,10094.0,3644.0,0.2652,69.0,0.5549,0.4451,0.8647,0.1055,0.0178,0.012,0.171,1.03,9.715490284E7,9.825130038E7,1.0400547472E8,9625.02,9733.63,10303.69,ga,3614,517,25,182,161,149,14305.479,197.62499999999997
2011_ga_sumter,0,100,71,1,ga,5293.0,3901.0,1392.0,0.263,70.0,0.5665,0.4335,0.6139,0.3725,0.0059,0.0077,0.3432,1.06,3.263977027E7,3.347771459E7,3.283417825E7,8367.03,8581.83,8416.86,ga,17265,341,25,107,118,91,1975.0941,222.78000000000003
2011_id_ada,0,115,62,1,id,49037.0,27591.0,21446.0,0.4373,71.0,0.5496,0.4504,0.9456,0.0041,0.0249,0.0255,0.1719,0.89,2.0859697779E8,2.1266273855E8,2.5284119176E8,7560.33,7707.69,9163.9,id,75922,1078,77,393,326,282,1419.8783,132.08181818181822
2013_ks_johnson,0,87,54,1,ks,70501.0,49315.0,21186.0,0.3005,73.0,0.5764,0.4236,0.9255,0.0261,0.0179,0.0305,0.1027,0.91,4.3599295163E8,4.5025356626E8,5.2345458744E8,8840.98,9130.15,10614.51,ks,64060,1371,51,393,519,408,2140.1812,87.2923076923077
2010_ky_christian,0,122,80,1,ky,9330.0,8334.0,996.0,0.1068,69.0,0.5662,0.4338,0.8017,0.1814,0.008,0.0089,0.2691,1.01,7.020501997E7,7.274382464E7,7.252267466E7,8423.93,8728.56,8702.02,ky,31577,561,35,164,196,166,1776.6096,221.7
2010_ky_fayette,0,115,71,1,ky,34603.0,27482.0,7121.0,0.2058,71.0,0.5928,0.4072,0.8506,0.129,0.0082,0.0122,0.1917,0.98,2.5372949958E8,2.529739352E8,2.6589396033E8,9232.57,9205.08,9675.2,ky,295803,3,0,0,0,3,1.0141884,179.95833333333334
2014_me_knox,0,87,47,1,me,9836.0,7890.0,1946.0,0.1978,73.0,0.5603,0.4397,0.9729,0.0019,0.0041,0.0212,0.3066,0.92,6.252974629E7,5.946425321E7,6.930708966E7,7925.19,7536.66,8784.17,me,21465,469,8,129,178,154,2184.9521,200.48000000000002
2012_me_sagadahoc,0,90,47,1,me,7114.0,5579.0,1535.0,0.2158,71.0,0.5549,0.4451,0.9763,0.0038,0.0038,0.0161,0.2716,0.84,3.922885878E7,3.875374477E7,4.590774344E7,7031.52,6946.36,8228.67,me,8499,424,11,129,136,148,4988.8223,92.48571428571428
2013_md_harford,0,133,71,1,md,36750.0,33275.0,3475.0,0.0946,72.0,0.5647,0.4353,0.878,0.0832,0.0128,0.026,0.1142,0.96,3.6407495853E8,3.0092415768E8,3.4361938642E8,10941.4,9043.55,10326.65,md,10314,757,75,236,273,173,7339.5386,155.63333333333333
2010_ms_hancock,0,108,64,1,ms,7078.0,5886.0,1192.0,0.1684,70.0,0.5223,0.4777,0.9074,0.0617,0.0206,0.0104,0.213,0.95,5.662757518E7,5.798779175E7,6.432179114E7,9620.72,9851.82,10927.93,ms,6435,341,6,102,119,114,5299.1455,409.4
2012_nj_ocean,0,161,67,1,nj,134797.0,111247.0,23550.0,0.1747,74.0,0.5798,0.4202,0.9424,0.0167,0.025,0.0159,0.0916,1.1,1.2267616547E9,1.13257698205E9,1.11633588718E9,11027.37,10180.74,10034.75,nj,3081,3615,197,1119,1390,909,117332.03,154.19285714285712
2011_oh_washington,0,143,74,1,oh,12591.0,10770.0,1821.0,0.1446,71.0,0.5402,0.4598,0.9746,0.0133,0.0016,0.0106,0.2,0.97,9.644947432E7,1.0135792747E8,1.0732947435E8,8955.38,9411.14,9965.6,oh,14095,372,12,122,94,144,2639.2336,218.00000000000003
2011_ok_muskogee,0,96,58,1,ok,13193.0,12331.0,862.0,0.0653,70.0,0.5583,0.4417,0.7259,0.1023,0.0075,0.1643,0.2636,0.97,1.1711085909E8,1.2062229486E8,1.2340523735E8,9497.27,9782.04,10007.72,ok,23509,507,34,140,169,164,2156.6208,498.20000000000005
2014_pa_cambria,0,108,67,1,pa,33535.0,12410.0,21125.0,0.6299,69.0,0.5336,0.4664,0.9486,0.0317,0.0089,0.0108,0.3244,1.05,1.2777593531E8,1.2410923379E8,1.1919427358E8,10296.21,10000.74,9604.7,pa,2550,1842,106,534,409,793,72235.29,205.68888888888887
2014_sc_spartanburg,0,116,59,1,sc,55630.0,34765.0,20865.0,0.3751,70.0,0.5578,0.4422,0.8408,0.1296,0.0098,0.0199,0.1777,1.0,3.0773558771E8,3.1163074108E8,3.3469417834E8,8851.88,8963.92,9627.33,sc,3290,1224,72,350,457,345,37203.65,213.17499999999998
2010_tx_rockwall,0,150,64,1,tx,8064.0,6677.0,1387.0,0.172,72.0,0.5666,0.4334,0.9022,0.0404,0.038,0.0193,0.1155,0.92,7.084120916E7,6.965356032E7,7.455694299E7,10609.74,10431.86,11166.23,tx,9349,549,28,169,201,151,5872.2856,180.26999999999998
2012_tx_rockwall,0,204,74,1,tx,9280.0,7511.0,1769.0,0.1906,72.0,0.5646,0.4354,0.895,0.0415,0.0394,0.0241,0.1128,0.92,7.725719888E7,7.759400396E7,8.613788868E7,10285.87,10330.72,11468.23,tx,18609,388,13,84,159,132,2085.0125,186.37999999999997
2013_va_stafford,0,101,50,1,va,11857.0,10851.0,1006.0,0.0848,71.0,0.5548,0.4452,0.8242,0.1157,0.0249,0.0352,0.095,0.94,1.0101167401E8,1.0004748367E8,1.1775093438E8,9308.97,9220.12,10851.62,va,5193,458,19,141,145,153,8819.564,94.44545454545455
2013_al_dekalb,0,93,52,1,al,13863.0,11291.0,2572.0,0.1855,69.0,0.5511,0.4489,0.9744,0.0125,0.0066,0.0066,0.2686,0.94,9.185261574E7,1.0126670485E8,1.1735275352E8,8135.03,8968.8,10393.48,al,1978,14,0,0,0,14,707.78564,153.10000000000002
2012_al_etowah,0,87,55,1,al,22795.0,18609.0,4186.0,0.1836,69.0,0.5545,0.4455,0.8812,0.1088,0.0035,0.0064,0.2179,1.01,1.8070276115E8,1.9764235153E8,2.1179337912E8,9710.5,10620.79,11381.23,al,1708,10,0,0,0,10,585.4801,211.41
2012_al_houston,0,97,58,1,al,19770.0,17207.0,2563.0,0.1296,70.0,0.5746,0.4254,0.7625,0.2228,0.0066,0.008,0.2693,0.95,1.4198016471E8,1.5776542527E8,1.7785706046E8,8251.3,9168.68,10336.32,al,1304,9,0,0,0,9,690.1841,197.48
2014_ar_clark,0,90,45,1,ar,4247.0,3373.0,874.0,0.2058,71.0,0.5672,0.4328,0.8144,0.1749,0.0047,0.0059,0.2093,0.95,2.454369414E7,2.645249454E7,2.805687913E7,7276.52,7842.42,8318.08,ar,10721,265,15,62,75,113,2471.7844,155.98000000000002
2012_ca_plumas,0,124,91,1,ca,5213.0,4877.0,336.0,0.0645,71.0,0.505,0.495,0.9366,0.0047,0.0289,0.0297,0.1642,0.81,3.781071635E7,3.155063689E7,4.15886595E7,7752.86,6469.27,8527.51,ca,19948,200,14,69,67,50,1002.60675,245.9
2014_ca_stanislaus,0,164,114,1,ca,72506.0,38946.0,33560.0,0.4629,69.0,0.5309,0.4691,0.6693,0.0298,0.2351,0.0658,0.3895,1.01,3.9931366456E8,3.1786862725E8,3.2474957608E8,10253.01,8161.78,8338.46,ca,205820,2088,218,811,683,376,1014.4787,304.97999999999996
2012_ct_hartford,0,164,71,1,ct,143809.0,104791.0,39018.0,0.2713,73.0,0.5798,0.4202,0.8331,0.078,0.06,0.029,0.2887,1.03,1.11623013968E9,9.7062559865E8,9.8387441733E8,10651.97,9262.49,9388.92,ct,26762,4189,315,1572,1275,1027,15652.791,108.48666666666668
2010_in_knox,0,112,71,1,in,7176.0,6807.0,369.0,0.0514,72.0,0.5748,0.4252,0.9834,0.0076,0.0028,0.0062,0.2214,0.99,6.413789647E7,6.71650918E7,6.910761127E7,9422.34,9867.06,10152.43,in,17102,346,15,81,151,99,2023.1553,203.43749999999997
2012_ky_oldham,0,204,97,1,ky,6953.0,5266.0,1687.0,0.2426,71.0,0.5473,0.4527,0.9406,0.0315,0.0095,0.0184,0.1128,0.91,4.605147026E7,4.758629547E7,5.865147411E7,8745.06,9036.52,11137.77,ky,51117,184,5,40,35,104,359.95853,128.54444444444445
2012_ky_pulaski,0,133,71,1,ky,14799.0,11949.0,2850.0,0.1926,68.0,0.5354,0.4646,0.9802,0.011,0.0031,0.0057,0.3185,0.88,9.568250042E7,9.741280897E7,1.1579400767E8,8007.57,8152.38,9690.69,ky,11325,386,13,80,118,175,3408.3884,212.96249999999998
2012_nh_belknap,0,97,51,1,nh,13091.0,12113.0,978.0,0.0747,71.0,0.5486,0.4514,0.9773,0.0026,0.0049,0.0152,0.1614,0.83,1.0052956114E8,9.21255491E7,1.1463398532E8,8299.31,7605.51,9463.72,nh,7385,988,32,310,264,382,13378.47,135.5125
2010_nm_sandoval,0,100,64,1,nm,16847.0,8811.0,8036.0,0.477,70.0,0.5267,0.4733,0.6437,0.0234,0.1907,0.1422,0.1859,0.9,6.251758848E7,6.026302548E7,7.022320714E7,7095.4,6839.52,7969.95,nm,13753,142,16,53,45,28,1032.5021,175.26923076923077
2011_ny_ulster,0,122,50,1,ny,31906.0,25842.0,6064.0,0.1901,72.0,0.549,0.451,0.9137,0.0357,0.0315,0.0191,0.2058,0.98,2.3024964114E8,2.079483519E8,2.1601525793E8,8909.9,8046.91,8359.08,ny,6102,1577,86,584,495,412,25843.986,149.375
2012_nc_rockingham,0,129,71,1,nc,20313.0,11693.0,8620.0,0.4244,70.0,0.5698,0.4302,0.8221,0.161,0.0071,0.0097,0.2872,1.03,1.0180292719E8,1.0236208381E8,1.0490787829E8,8706.31,8754.13,8971.85,nc,14616,729,63,295,187,184,4987.6846,239.61818181818182
2014_nd_cass,0,113,53,1,nd,18825.0,14849.0,3976.0,0.2112,72.0,0.5629,0.4371,0.954,0.0062,0.0082,0.0316,0.1789,0.92,1.2346074195E8,1.2344940902E8,1.4452482679E8,8314.41,8313.65,9732.97,nd,30970,641,56,202,225,158,2069.7449,171.4
2012_oh_franklin,0,201,90,1,oh,139277.0,76456.0,62821.0,0.4511,69.0,0.5596,0.4404,0.7594,0.1991,0.0105,0.0311,0.2835,1.09,8.232607189E8,7.8512579418E8,7.7491613802E8,10767.77,10268.99,10135.45,oh,36050,2744,164,936,898,746,7611.6504,214.16
2010_or_jackson,0,93,58,1,or,40214.0,27016.0,13198.0,0.3282,72.0,0.5322,0.4678,0.9494,0.0044,0.0249,0.0213,0.1658,0.9,1.8340286424E8,1.7817060707E8,2.1093938472E8,6788.68,6595.0,7807.94,or,20078,1384,68,483,458,375,6893.117,151.87500000000003
2011_or_lake,0,161,81,1,or,1776.0,1637.0,139.0,0.0783,72.0,0.496,0.504,0.9627,0.0,0.0177,0.0195,0.1539,0.72,1.227625005E7,1.015339903E7,1.455785485E7,7499.24,6202.44,8893.01,or,2318,66,6,19,17,24,2847.2822,210.8857142857143
2012_pa_lycoming,0,108,58,1,pa,22901.0,15911.0,6990.0,0.3052,72.0,0.5733,0.4267,0.9607,0.0255,0.004,0.0097,0.2446,0.98,1.2386554144E8,1.2733592801E8,1.4024562035E8,7784.9,8003.01,8814.38,pa,29582,1047,62,335,276,374,3539.3145,210.2444444444444
2013_sc_charleston,0,84,55,1,sc,56449.0,46220.0,10229.0,0.1812,72.0,0.5617,0.4383,0.7089,0.2641,0.0084,0.0186,0.1342,0.97,4.250744823E8,4.3498916881E8,4.8533687136E8,9196.77,9411.28,10500.58,sc,73198,1536,124,491,517,404,2098.418,214.775
2010_sd_pennington,0,92,52,1,sd,16467.0,14368.0,2099.0,0.1275,71.0,0.5418,0.4582,0.9158,0.0061,0.0099,0.0683,0.1638,0.84,1.0561165719E8,9.806950459E7,1.2219501721E8,7350.48,6825.55,8504.66,sd,3551,174,5,37,49,83,4900.0283,179.95
2012_va_stafford,0,140,74,1,va,11168.0,10270.0,898.0,0.0804,71.0,0.5567,0.4433,0.8309,0.1145,0.0222,0.0324,0.0954,0.95,9.688252527E7,9.252744261E7,1.0615001379E8,9433.55,9009.49,10335.93,va,25777,461,22,149,116,174,1788.4159,97.5181818181818
2010_ct_middlesex,0,151,84,1,ct,26524.0,21850.0,4674.0,0.1762,74.0,0.5701,0.4299,0.9349,0.0315,0.0158,0.0178,0.2164,0.99,2.1712325944E8,1.8998892529E8,1.9941478356E8,9936.99,8695.15,9126.53,ct,14005,818,46,264,273,235,5840.7715,83.24
2012_ga_henry,0,218,67,1,ga,22721.0,15748.0,6973.0,0.3069,69.0,0.5566,0.4434,0.7164,0.2397,0.0196,0.0243,0.1624,1.0,1.4431994631E8,1.438582478E8,1.5438188569E8,9164.33,9135.02,9803.27,ga,22686,622,41,211,171,199,2741.779,204.00833333333333
2011_ga_muscogee,0,118,77,1,ga,27799.0,21446.0,6353.0,0.2285,71.0,0.5892,0.4108,0.5935,0.3678,0.0194,0.0193,0.2241,1.09,1.9887572554E8,2.0388905307E8,1.9697821264E8,9273.32,9507.09,9184.85,ga,192385,369,43,135,111,80,191.80289,371.96666666666664
2010_il_adams,0,122,54,1,il,13022.0,12257.0,765.0,0.0587,73.0,0.5616,0.4384,0.9673,0.0222,0.0031,0.0074,0.1705,1.02,1.0156968885E8,1.0065816165E8,1.0501310627E8,8286.67,8212.3,8567.6,il,709,4,0,0,0,4,564.1749,254.01111111111115
2014_il_mclean,0,100,54,1,il,21892.0,15190.0,6702.0,0.3061,72.0,0.5495,0.4505,0.9283,0.0388,0.0094,0.0235,0.1145,0.91,1.154210601E8,1.1702119978E8,1.3666007443E8,7598.49,7703.83,8996.71,il,79451,14,0,0,0,14,17.620922,134.47272727272727
2013_in_knox,0,90,50,1,in,7406.0,6859.0,547.0,0.0739,71.0,0.566,0.434,0.98,0.0087,0.0029,0.0083,0.2245,1.02,6.785841654E7,7.191452045E7,7.395366681E7,9893.34,10484.69,10781.99,in,17060,225,16,65,89,55,1318.8746,281.875
2011_in_wabash,0,129,67,1,in,7193.0,4471.0,2722.0,0.3784,73.0,0.5817,0.4183,0.9828,0.0036,0.0049,0.0087,0.2006,0.97,3.618273079E7,3.513011916E7,3.742467335E7,8092.76,7857.33,8370.54,in,6143,3,0,0,0,3,48.836075,214.53750000000002
2010_ia_lee,0,115,67,1,ia,7191.0,6614.0,577.0,0.0802,72.0,0.5641,0.4359,0.9604,0.0156,0.0163,0.0077,0.1786,0.9,4.786740972E7,4.808406815E7,5.567853112E7,7237.29,7270.04,8418.28,ia,11051,370,25,111,77,157,3348.1133,176.83749999999998
2012_ky_bullitt,0,151,77,1,ky,11943.0,9090.0,2853.0,0.2389,68.0,0.5461,0.4539,0.9825,0.0051,0.0025,0.0099,0.1813,0.98,8.59688778E7,8.716334239E7,9.36250731E7,9457.52,9588.93,10299.79,ky,42517,445,16,110,124,195,1046.6401,172.4
2013_ky_bullitt,0,105,50,1,ky,12499.0,8867.0,3632.0,0.2906,68.0,0.5361,0.4639,0.9791,0.006,0.0028,0.0121,0.1852,0.99,8.445934911E7,8.74284793E7,1.0020352408E8,9525.13,9859.98,11300.72,ky,9465,444,18,80,146,200,4690.967,178.15
2010_ky_daviess,0,133,80,1,ky,17897.0,15918.0,1979.0,0.1106,70.0,0.5681,0.4319,0.9533,0.0366,0.0048,0.0053,0.2226,1.03,1.39534982E8,1.3838930023E8,1.4597879979E8,8765.86,8693.89,9170.67,ky,39391,410,21,116,164,109,1040.8468,131.42222222222222
2010_nv_lyon,0,101,54,1,nv,9305.0,7240.0,2065.0,0.2219,70.0,0.4971,0.5029,0.9127,0.0047,0.0468,0.0358,0.1088,0.82,5.326573693E7,4.99532348E7,6.139896614E7,7357.15,6899.62,8480.52,nv,48932,182,10,46,70,56,371.94473,220.11111111111111
2014_nm_santa fe,0,87,56,1,nm,28730.0,19362.0,9368.0,0.3261,71.0,0.5372,0.4628,0.6822,0.0058,0.2667,0.0453,0.1301,0.77,1.2249493619E8,1.1124287386E8,1.5342497353E8,6326.56,5745.42,7924.03,nm,8879,212,14,48,72,78,2387.6562,181.89999999999998
2012_ny_tompkins,0,115,54,1,ny,12678.0,10330.0,2348.0,0.1852,73.0,0.5683,0.4317,0.9284,0.0288,0.0086,0.0342,0.2078,0.86,6.299784455E7,6.435493715E7,7.998509393E7,6098.53,6229.91,7742.99,ny,2380,373,21,149,90,113,15672.27,135.15
2010_nc_granville,0,136,80,1,nc,8842.0,7553.0,1289.0,0.1458,69.0,0.5589,0.4411,0.6371,0.3514,0.0034,0.0081,0.299,0.97,6.270819667E7,5.885747194E7,6.373170877E7,8302.42,7792.6,8437.93,nc,39740,545,38,201,177,129,1371.4142,260.66999999999996
2013_oh_greene,0,159,64,1,oh,25534.0,15336.0,10198.0,0.3994,72.0,0.5423,0.4577,0.91,0.0445,0.0087,0.0368,0.1437,0.95,1.3882798426E8,1.4105977734E8,1.5342433063E8,9052.42,9197.95,10004.19,oh,26038,922,38,318,309,257,3540.9785,247.23333333333332
2014_oh_lake,0,129,66,1,oh,44230.0,25969.0,18261.0,0.4129,72.0,0.5532,0.4468,0.9471,0.0238,0.009,0.0202,0.1444,1.03,2.569744606E8,2.6063216942E8,2.6086022821E8,9895.43,10036.28,10045.06,oh,45772,730,71,260,153,246,1594.8615,190.34545454545457
2013_or_deschutes,0,85,54,1,or,32189.0,22145.0,10044.0,0.312,71.0,0.5145,0.4855,0.9538,0.0024,0.0175,0.0263,0.111,0.81,1.551096458E8,1.4528047743E8,1.9684844197E8,7004.27,6560.42,8889.07,or,57104,773,56,286,265,166,1353.6704,176.89999999999998
2012_sc_oconee,0,97,58,1,sc,18110.0,14934.0,3176.0,0.1754,71.0,0.534,0.466,0.9369,0.0448,0.0072,0.0112,0.159,0.91,1.233086254E8,1.2514191711E8,1.4722031146E8,8256.91,8379.67,9858.06,sc,59743,686,35,242,214,195,1148.2517,253.26
2010_sc_york,0,97,51,1,sc,30192.0,25356.0,4836.0,0.1602,71.0,0.5673,0.4327,0.8387,0.1395,0.0092,0.0126,0.1511,0.93,2.0935614201E8,2.0765252389E8,2.3006714865E8,8256.67,8189.48,9073.48,sc,7736,1108,109,377,375,247,14322.647,212.70833333333334
2012_tx_ector,0,79,54,1,tx,16624.0,14252.0,2372.0,0.1427,71.0,0.5532,0.4468,0.649,0.046,0.2943,0.0107,0.2545,0.98,1.4182348233E8,1.3703085185E8,1.4379184969E8,9951.13,9614.85,10089.24,tx,40313,466,33,167,137,129,1155.9547,451.3
2010_va_fairfax,0,174,87,1,va,91481.0,80418.0,11063.0,0.1209,74.0,0.5603,0.4397,0.7741,0.0569,0.043,0.126,0.1174,0.86,6.2783545387E8,5.7027609625E8,6.7014839794E8,7807.15,7091.4,8333.31,va,8776,182,2,63,56,61,2073.838,146.38947368421051
2013_va_fauquier,0,80,46,1,va,9412.0,8395.0,1017.0,0.1081,73.0,0.5388,0.4612,0.861,0.1024,0.0114,0.0251,0.0946,0.89,7.097875577E7,6.873238211E7,8.402454844E7,8454.88,8187.3,10008.88,va,1091221,720,65,241,235,179,65.98114,155.72999999999996
2012_va_henrico,0,179,64,1,va,42982.0,33521.0,9461.0,0.2201,73.0,0.6084,0.3916,0.7384,0.2209,0.0095,0.0312,0.1325,0.99,3.0600846166E8,3.0222629502E8,3.2820140757E8,9128.86,9016.03,9790.92,va,7336,501,28,179,180,114,6829.335,110.2
2013_al_baldwin,0,87,54,1,al,40109.0,27141.0,12968.0,0.3233,72.0,0.537,0.463,0.9249,0.0546,0.0083,0.0121,0.1023,0.89,2.1338658611E8,2.3895579176E8,2.9188658959E8,7862.15,8804.24,10754.45,al,1595,13,0,0,0,13,815.04706,203.6181818181818
2013_co_fremont,0,78,34,0,co,10022.0,7113.0,2909.0,0.2903,71.0,0.5275,0.4725,0.9343,0.0027,0.0477,0.0153,0.2064,0.88,5.484860999E7,5.216630451E7,6.486768706E7,7711.04,7333.94,9119.6,co,3888,271,18,105,50,98,6970.165,241.84
2010_il_cook,0,140,90,1,il,632745.0,563448.0,69297.0,0.1095,72.0,0.5792,0.4208,0.6349,0.2355,0.0903,0.0393,0.2272,1.06,6.77547241204E9,6.04789999232E9,5.65807045842E9,12025.02,10733.73,10041.87,il,7835,155,5,13,1,136,1978.3026,185.86875
2011_me_york,0,151,54,1,me,36681.0,31925.0,4756.0,0.1297,71.0,0.5599,0.4401,0.9803,0.0029,0.0041,0.0127,0.3288,0.96,2.5404994541E8,2.4637201424E8,2.6452173713E8,7957.71,7717.21,8285.72,me,21274,1968,70,677,658,563,9250.729,99.12222222222222
2011_mo_cass,0,122,71,1,mo,15313.0,10156.0,5157.0,0.3368,72.0,0.5555,0.4445,0.959,0.0211,0.0102,0.0096,0.1425,0.91,9.266835979E7,9.242274321E7,1.0451525523E8,9124.49,9100.31,10290.99,mo,969,958,39,279,307,333,98864.81,181.7
2013_mo_jackson,0,92,62,1,mo,104023.0,64982.0,39041.0,0.3753,70.0,0.5607,0.4393,0.7456,0.209,0.0255,0.0199,0.2167,1.05,6.2875986553E8,6.3051979749E8,6.4587446998E8,9675.91,9702.99,9939.28,mo,53131,2355,168,809,776,602,4432.4404,175.75333333333336
2014_oh_athens,0,67,54,1,oh,8788.0,5660.0,3128.0,0.3559,68.0,0.5194,0.4806,0.9615,0.0175,0.0041,0.017,0.3537,1.01,5.728498755E7,5.353258131E7,5.467438561E7,10121.02,9458.05,9659.79,oh,24083,476,22,157,168,129,1976.498,251.625
